HITID,convo_1,convo_2,convo_3,convo_4,convo_5,convo_6,convo_7,convo_8,convo_9,convo_10
3MA5N0ATTCB49VLEO0C6GAI3EZ7KW6,"['<b>A:</b> My son broke a window yesterday.', '<b>B:</b> How did he do that?', '<b>A:</b> He said he was practicing his pitching.']""","[""""<b>A:</b> Why didn't you buy a bus ticket?"""", '<b>B:</b> I have a tap card.', '<b>A:</b> What is a tap card?']""","[""""<b>A:</b> I'll be glad when winter comes."""", '<b>B:</b> Why is that?', '<b>A:</b> Because I love the snow.']""","['<b>A:</b> I want to try out for the tennis team.', """"<b>B:</b> Our school doesn't have a tennis team."""", '<b>A:</b> Yes it does. They were practicing after school yesterday.']""","['<b>A:</b> Our skates are so different!', '<b>B:</b> What do you mean?', '<b>A:</b> Your wheels are all in a line, and mine are not!']""","[""""<b>A:</b> Have you decided what you're going to order?"""", '<b>B:</b> I think I want to eat a steak today.', '<b>A:</b> That sounds delicious!']""","['<b>A:</b> I want to go on a cruise ship.', '<b>B:</b> That sounds like fun. Where do you want to go?', '<b>A:</b> I want to cruise to Hawaii.']""","['<b>A:</b> Can you tell me where the pool is?', """"<b>B:</b> It's right outside the automatic sliding doors to your left."""", '<b>A:</b> Is it open 24 hours?']""","['<b>A:</b> I wonder what I can do to get involved in the campaign?', '<b>B:</b> You can volunteer.', '<b>A:</b> What does a campaign volunteer do?']""","['<b>A:</b> Can I try your coffee?', '<b>B:</b> Sure. Here you go.', """"<b>A:</b> Hmm, that's not bad.""""]"""
3RZS0FBRWKAW6OCPK1HD0XXZGTVPC3,"['<b>A:</b> How long do you want to check that video out for?', '<b>B:</b> One week would be nice.', '<b>A:</b> That will be $5.']""","['<b>A:</b> My apartment is too far from work.', '<b>B:</b> Have you considered moving?', """"<b>A:</b> I've thought about it.""""]""","['<b>A:</b> The price of stamps goes up and up.', '<b>B:</b> I think stamps used to cost a penny.', '<b>A:</b> That was a long time ago.']""","[""""<b>A:</b> I'm planning to put gum in Ms. Miller's hair."""", '<b>B:</b> Why would you do such a thing?', '<b>A:</b> Because Ms. Miller gives too much homework.']""","[""""<b>A:</b> I don't like that man."""", '<b>B:</b> Why not?', """"<b>A:</b> He's a dirty old man.""""]""","['<b>A:</b> Did you see that car?', '<b>B:</b> Yes, he went through the red light.', '<b>A:</b> Can we call the police?']""","['<b>A:</b> I had a busy morning.', '<b>B:</b> What did you do?', '<b>A:</b> I watered all the plants.']""","['<b>A:</b> Do you think you can identify the man you saw robbing the woman outside the bank?', '<b>B:</b> I think I remember what he looked like.', '<b>A:</b> Please take a look at the six men lined up.']""","['<b>A:</b> Excuse me. Can I have a minute of your time, please?', '<b>B:</b> Sure, what is it?', """"<b>A:</b> I'm trying to take the bus to Downey, but I don't know where to take the bus.""""]""","[""""<b>A:</b> I've got a date for you."""", '<b>B:</b> Oh, really?', '<b>A:</b> Are you interested?']"""
3Y7LTZE0YTMM6MVVT10FL1LJXS9ZU8,"['<b>A:</b> Are you a Democrat or a Republican?', '<b>B:</b> I am a Republican, of course.', '<b>A:</b> Republicans are conceited and judgmental!']""","[""""<b>A:</b> Don't be too distracted at the ATM."""", '<b>B:</b> I was just checking a text message.', '<b>A:</b> People could see your account information.']""","['<b>A:</b> I need to cancel a reservation.', '<b>B:</b> Can you tell me the name the reservation is under?', '<b>A:</b> Sure! The reservation is under the name Carlos Jones.']""","['<b>A:</b> I want to get pancakes.', """"<b>B:</b> Are you crazy? It's 8:00 p.m."""", '<b>A:</b> Does it matter?']""","[""""<b>A:</b> I met my girlfriend's parents yesterday."""", '<b>B:</b> How were they?', '<b>A:</b> Terrible! They hate me.']""","['<b>A:</b> Dad, why do you like fishing so much?', '<b>B:</b> Fishing is a good way to clear your mind.', '<b>A:</b> Is that because everything is so quiet?']""","[""""<b>A:</b> I think you're very pretty."""", '<b>B:</b> Thank you.', '<b>A:</b> Would you have dinner with me?']""","['<b>A:</b> Hello, my name is Sally. I am hoping you could help me.', """"<b>B:</b> Of course I can, that's what I'm here for."""", """"<b>A:</b> I want to look for a job, but I don't have Internet access at home.""""]""","[""""<b>A:</b> Hi Jennifer, it's Doug."""", '<b>B:</b> Hello, Doug. How can I help you?', """"<b>A:</b> I'm a bit concerned with how to set an asking price for my home.""""]""","['<b>A:</b> Hello. I need to make an appointment.', '<b>B:</b> Were you mandated by the court to go to traffic school?', '<b>A:</b> Yes, I was. Does that matter?']"""
3U18MJKL1UMW330C4M4LW8S4GEUNC5,"['<b>A:</b> Who did you vote for for president?', '<b>B:</b> I voted for Ralph Nader.', '<b>A:</b> Who in the world is Ralph Nader?']""","[""""<b>A:</b> My tap card isn't working!"""", '<b>B:</b> Why not? Try it again.', """"<b>A:</b> It's still not accepting the fare.""""]""","[""""<b>A:</b> Hi! You're David's mom, aren't you?"""", '<b>B:</b> Yes I am. Do I know you from somewhere?', """"<b>A:</b> I'm James's mom. They play on the same team.""""]""","['<b>A:</b> Did you go to the 99 Cents store?', '<b>B:</b> Yes, I did.', '<b>A:</b> What did you buy?']""","['<b>A:</b> Driving is so bad for the environment.', '<b>B:</b> We should carpool.', '<b>A:</b> That is a smart idea!']""","[""""<b>A:</b> Tell me about the apartment's safety features."""", '<b>B:</b> What would you like to know?', '<b>A:</b> Do the front and back door equip with locks?']""","[""""<b>A:</b> I'd like to open another account."""", """"<b>B:</b> That's great. What kind of account would you like to open?"""", '<b>A:</b> I already have a checking account here.']""","[""""<b>A:</b> You're driving too fast."""", """"<b>B:</b> I'm in a hurry."""", """"<b>A:</b> Don't ever be in a hurry.""""]""","['<b>A:</b> Why are you wearing a face mask?', """"<b>B:</b> I don't want to catch anything."""", """"<b>A:</b> You won't get sick from breathing fresh air.""""]""","['<b>A:</b> Wow, you really look terrible.', '<b>B:</b> Thanks a lot. I really feel awful.', """"<b>A:</b> I'm a nurse ,so you should tell me your symptoms.""""]"""
3SSN80MU8COJYVQ4Y58SITWAN1DKXZ,"['<b>A:</b> That was a great trip to Washington, D.C.', '<b>B:</b> Tell me about it, Dad.', '<b>A:</b> About 90 of us World War II veterans got on the plane at 8 a.m.']""","['<b>A:</b> What are you getting for your mom?', '<b>B:</b> What are you talking about?', """"<b>A:</b> Sunday is Mother's Day.""""]""","['<b>A:</b> Is there a doctor on call?', '<b>B:</b> What seems to be the problem?', """"<b>A:</b> My husband is having chest pain. I think it's a heart attack.""""]""","['<b>A:</b> The first thing you want to do is fasten your seat belt.', """"<b>B:</b> Check. What's next?"""", '<b>A:</b> Check your mirrors and make sure you can see behind you.']""","['<b>A:</b> Hello, bus driver. How are you doing today?', """"<b>B:</b> Good afternoon. I'm doing just fine."""", '<b>A:</b> This is my first time taking the bus.']""","['<b>A:</b> Tiger is the greatest golfer in the world.', '<b>B:</b> You can say that again.', '<b>A:</b> But I’m worried about Tiger.']""","[""""<b>A:</b> It's time to start work."""", '<b>B:</b> Okay, where do we start?', '<b>A:</b> The best place to start is the roof.']""","['<b>A:</b> Do you know where I could get a back massage?', """"<b>B:</b> What's wrong with your back?"""", '<b>A:</b> It hurts a lot when I sit for too long.']""","['<b>A:</b> Why is the printer line so long?', """"<b>B:</b> It's finals week."""", """"<b>A:</b> Oh yeah, you're right.""""]""","['<b>A:</b> I am so nervous for the class presentation', """"<b>B:</b> Don't be. You're so smart."""", """"<b>A:</b> I know, but I don't like a big audience.""""]"""
3PR3LXCWSFZZHZ7DU8H3SKIUC71X9I,"['<b>A:</b> Look at the car chase on TV!', '<b>B:</b> That driver is crazy.', """"<b>A:</b> I can't believe he hasn't crashed.""""]""","['<b>A:</b> The house burned down.', '<b>B:</b> What happened?', '<b>A:</b> The man fell asleep.']""","['<b>A:</b> How good is your math?', '<b>B:</b> I can add two and two.', """"<b>A:</b> So you're not very good at math?""""]""","['<b>A:</b> Have you been to this restaurant before?', '<b>B:</b> Yes. The last time I came here was two years ago.', '<b>A:</b> Does it still look the same?']""","['<b>A:</b> Why does Facebook need my birthdate?', '<b>B:</b> So people can know how old you are.', '<b>A:</b> But my friends know how old I am.']""","['<b>A:</b> Do you hate flying as much as I do?', '<b>B:</b> Only when I have chatty seatmates.', '<b>A:</b> You look like a business traveler, am I right?']""","['<b>A:</b> I just got off the phone with the EDD.', '<b>B:</b> What did they say? Are you going to get benefits?', '<b>A:</b> Yes, but not as much as I thought.']""","[""""<b>A:</b> I can't believe he won the election."""", '<b>B:</b> Only 15 percent of the voters turned out.', '<b>A:</b> That is a joke.']""","['<b>A:</b> Do you want to come to my house tomorrow?', """"<b>B:</b> My mother says I'm not allowed to go out this week."""", '<b>A:</b> Why are you not allowed to go out?']""","['<b>A:</b> This is the most amazing smoothie ever!', '<b>B:</b> What is so amazing about it?', """"<b>A:</b> It's made with a fruit humans invented!""""]"""
39RRBHZ0AU1MJ1KVYRAKHNN2BZIZVX,"['<b>A:</b> So what are some of your hobbies?', """"<b>B:</b> I don't have any."""", '<b>A:</b> What are your favorite T.V. shows?']""","['<b>A:</b> My household is registered as Republican.', '<b>B:</b> Why is that so upsetting?', '<b>A:</b> I really want to vote for Obama!']""","['<b>A:</b> I cut my finger.', '<b>B:</b> How did you do that?', """"<b>A:</b> It's a paper cut.""""]""","['<b>A:</b> Election Day is next Tuesday.', '<b>B:</b> Did you register to vote?', '<b>A:</b> How do you register?']""","['<b>A:</b> Do you have any news for me, Daniel?', '<b>B:</b> Yes, sir. I do.', """"<b>A:</b> That's good to hear. It's been a while since I've heard from you.""""]""","['<b>A:</b> This is a great neighborhood.', '<b>B:</b> Yes, it is.', '<b>A:</b> People are friendly.']""","['<b>A:</b> I had the worst date the other night.', '<b>B:</b> What happened?', '<b>A:</b> First of all, he was half an hour late.']""","[""""<b>A:</b> I'm so tired!"""", """"<b>B:</b> Me, too! That's the longest flight I've ever ridden."""", """"<b>A:</b> Where's our hotel?""""]""","['<b>A:</b> Do you ever take public transportation to get around?', '<b>B:</b> Before I frequently did. Not so much anymore. Why do you ask?', '<b>A:</b> I wanted some information about the public transportation that is available in the city.']""","['<b>A:</b> I love you.', '<b>B:</b> I love you, too.', '<b>A:</b> I loved you the first day I saw you.']"""
3TFJJUELSHP0EHBJI3614KP65J42CU,"['<b>A:</b> What kind of meat are you buying?', """"<b>B:</b> I'm just buying some pork shoulders."""", '<b>A:</b> Why did you make them cut it in half?']""","['<b>A:</b> You got a new car!', '<b>B:</b> How did you know?', '<b>A:</b> I saw it in your driveway.']""","['<b>A:</b> I want to buy this, but $40 is too expensive.', '<b>B:</b> It is a high-quality item, and worth every penny.', '<b>A:</b> It looks a little bit dirty.']""","['<b>A:</b> Now that I have my first job, I need a bank account.', '<b>B:</b> What kind of bank account are you going to open?', '<b>A:</b> There are different types of bank accounts?']""","[""""<b>A:</b> I don't like my job."""", '<b>B:</b> What do you do?', """"<b>A:</b> I'm a babysitter.""""]""","[""""<b>A:</b> I've never taken the bus before."""", """"<b>B:</b> This is your first time? Wow, that's surprising."""", '<b>A:</b> How is it surprising?']""","['<b>A:</b> There are so many bus lines here!', '<b>B:</b> Yes, there are! I still get confused sometimes.', '<b>A:</b> How do you know which buses to get on?']""","[""""<b>A:</b> I can't find the jasmine rice!"""", """"<b>B:</b> Isn't it in the rice section?"""", """"<b>A:</b> No, they don't have it here.""""]""","[""""<b>A:</b> Let's stop for a while. I need a break and some water."""", '<b>B:</b> This trail is hard to climb.', '<b>A:</b> Especially on a hot day like this.']""","['<b>A:</b> Some guy rowed across the Atlantic Ocean.', '<b>B:</b> Good for him.', '<b>A:</b> Why would he do that?']"""
3HEADTGN2PSDHAY4OAG7VKL32IZRVW,"['<b>A:</b> Is this your first time riding the bus?', '<b>B:</b> Yes, it is. How did you tell?', '<b>A:</b> The look on your face gave it away.']""","['<b>A:</b> Yikes! What was that noise?', '<b>B:</b> I had to blow my nose.', '<b>A:</b> Did you have to blow right next to the phone?']""","[""""<b>A:</b> I can't quit smoking."""", '<b>B:</b> Of course you can.', """"<b>A:</b> I don't have enough will power.""""]""","['<b>A:</b> Before this interview starts, any questions?', '<b>B:</b> Nope, I am ready to go.', '<b>A:</b> Okay, great. Tell me about yourself.']""","[""""<b>A:</b> You didn't answer your phone last night."""", '<b>B:</b> The phone company cut my wireless.', '<b>A:</b> Why? Did you pay your phone bills?']""","['<b>A:</b> Why are you spraying pesticides?', '<b>B:</b> To kill the insects in the garden.', '<b>A:</b> Not all insects are bad.']""","['<b>A:</b> Can I have a minute?', '<b>B:</b> What is going on?', """"<b>A:</b> I'm really not feeling very well this afternoon.""""]""","[""""<b>A:</b> I'm deleting my Facebook."""", '<b>B:</b> I thought that you liked Facebook.', """"<b>A:</b> I do, but it's inconvenient.""""]""","['<b>A:</b> Turn the radio down, please.', """"<b>B:</b> But I'm listening to it."""", '<b>A:</b> Well, listen to it more quietly.']""","[""""<b>A:</b> My computer won't turn on."""", '<b>B:</b> Did you charge the battery?', '<b>A:</b> Yes, I charged it all night.']"""
3WRAAIUSBJZDMIHIMEV3OFTEIPJXAX,"['<b>A:</b> You lost a lot of weight!', '<b>B:</b> Yes, thank you for noticing.', '<b>A:</b> You look great. How did you do it?']""","['<b>A:</b> Election Day is next Tuesday.', '<b>B:</b> Did you register to vote?', '<b>A:</b> How do you register?']""","['<b>A:</b> The ocean is so big.', """"<b>B:</b> You can't see the end of it."""", '<b>A:</b> It goes on and on forever.']""","['<b>A:</b> Hello, officer. I want to report a car accident.', '<b>B:</b> What was the cause of the accident?', '<b>A:</b> The other driver had been drinking.']""","['<b>A:</b> Look at all these kittens!', '<b>B:</b> How many are there?', '<b>A:</b> Eight.']""","['<b>A:</b> I finally found an apartment to move in.', """"<b>B:</b> That's great to hear. Kudos to you."""", """"<b>A:</b> Thanks, it wasn't easy finding one.""""]""","['<b>A:</b> Are you ready for dinner?', '<b>B:</b> I sure am. Where are we going?', '<b>A:</b> I thought we could try the new Italian place.']""","['<b>A:</b> Can you give me a ride to the airport tomorrow?', '<b>B:</b> Depends on what time you need to be at the airport.', '<b>A:</b> Well, my flight leaves at 10:30 in the morning.']""","['<b>A:</b> Did you feed the cat?', """"<b>B:</b> I'll do that in a minute."""", """"<b>A:</b> The cat is meowing. He's hungry.""""]""","['<b>A:</b> My fingers hurt.', '<b>B:</b> Why do they hurt?', '<b>A:</b> I type too much.']"""
3TX9T2ZCB91ZYQK0O1FG3P6GI8KZW7,"['<b>A:</b> Can I ask you a question?', '<b>B:</b> Sure, go ahead.', '<b>A:</b> How is your relationship with your parents?']""","['<b>A:</b> You need to try harder in school!', '<b>B:</b> I am doing well in school.', '<b>A:</b> Then why are your marks in science so low?']""","['<b>A:</b> Have you decided how you are going to vote?', '<b>B:</b> Do you mean on Measures 1, 2, and 3?', '<b>A:</b> Yes. The ones that will improve our schools, roads, and hospitals.']""","[""""<b>A:</b> I'd like to open a checking account."""", '<b>B:</b> We would love to have you as our customer.', '<b>A:</b> What documents do you need from me?']""","['<b>A:</b> Do you have the floor plan to the apartment?', '<b>B:</b> Yes I do. Would you like to take a look at it?', """"<b>A:</b> Yes I would, if you don't mind.""""]""","[""""<b>A:</b> What is that you're eating?"""", """"<b>B:</b> It's a house salad."""", '<b>A:</b> What order are you waiting for?']""","[""""<b>A:</b> I'm so sore from running!"""", """"<b>B:</b> Maybe you've been practicing too hard."""", '<b>A:</b> I want to do well on the big race next week!']""","['<b>A:</b> I love my computer.', '<b>B:</b> Computers are so cool.', '<b>A:</b> I love to go online.']""","[""""<b>A:</b> Were you invited to Mary's party this weekend?"""", '<b>B:</b> Yes I was. Why do you ask?', '<b>A:</b> I was wondering if you could give me a ride.']""","['<b>A:</b> Hello, I would like to schedule an appointment to view the apartment.', '<b>B:</b> Sure thing. What is your name?', '<b>A:</b> My name is Lisa.']"""
33IXYHIZB5IFBFVXEUCWU8P9QVH2EN,"[""""<b>A:</b> I'm planning to study abroad this summer."""", '<b>B:</b> Cool! Where are you going?', """"<b>A:</b> I'm going to Italy.""""]""","['<b>A:</b> Have you voted for the class representative?', """"<b>B:</b> No, I'm not sure who to choose!"""", '<b>A:</b> The first candidate says he will save the school money.']""","[""""<b>A:</b> That child just won't stop crying!"""", """"<b>B:</b> It's been crying for the last three stops!"""", '<b>A:</b> The mother has tried feeding it already.']""","[""""<b>A:</b> I'd like to deposit my paycheck."""", '<b>B:</b> Do you have an account here?', '<b>A:</b> I have a checking account.']""","['<b>A:</b> What do you think I should get for dessert?', """"<b>B:</b> I don't know, look at the menu."""", '<b>A:</b> Wow! They have icecream, pies, cakes.']""","[""""<b>A:</b> I can't believe how hot it is."""", """"<b>B:</b> It's not even noon yet."""", '<b>A:</b> That means it will get hotter.']""","['<b>A:</b> Do you want to eat something really good?', '<b>B:</b> Yeah, of course.', """"<b>A:</b> There's this incredible Italian restaurant.""""]""","['<b>A:</b> Can you cut my hair a little differently this time?', '<b>B:</b> Sure! How would you like it cut?', '<b>A:</b> Well, last time it was a little too long.']""","[""""<b>A:</b> I don't know why I bother to vote."""", """"<b>B:</b> Why's that?"""", '<b>A:</b> What good does it do?']""","[""""<b>A:</b> I'm starving!"""", """"<b>B:</b> Me too. Let's get something to eat."""", '<b>A:</b> What would you like?']"""
31KSVEGZ34SQWZY9EKL3HM4H9R1RW6,"['<b>A:</b> Did you water the plants?', '<b>B:</b> I did this morning.', """"<b>A:</b> It doesn't look like you did.""""]""","['<b>A:</b> Hi! How are you doing today?', '<b>B:</b> I am fine.', '<b>A:</b> Just so you know, we have a huge sale today.']""","[""""<b>A:</b> I can't wait for spring to come."""", '<b>B:</b> What is so special about the spring?', '<b>A:</b> The weather is warm in the spring.']""","[""""<b>A:</b> I don't know what university to transfer to."""", """"<b>B:</b> There's a lot, so it's all about picking what suits your needs."""", '<b>A:</b> For starters, I would like a university in a safe area.']""","[""""<b>A:</b> Let's leave."""", '<b>B:</b> But we just got here.', """"<b>A:</b> Did you see the waiter's hands?""""]""","['<b>A:</b> What is in this can?', """"<b>B:</b> I don't know; it doesn't have a label."""", '<b>A:</b> It looks like a corned beef can.']""","['<b>A:</b> You are late to work again!', """"<b>B:</b> I'm very sorry."""", '<b>A:</b> How do you manage to make it late every day?']""","['<b>A:</b> I got my email hacked the other day.', """"<b>B:</b> That's terrible! How did that happen?"""", '<b>A:</b> I opened an account on a website and used the same password.']""","['<b>A:</b> Now that you have your beverages, can I offer you some appetizers?', '<b>B:</b> Yes, that sounds good. What do you have?', '<b>A:</b> We have a wide selection of tempting appetizers.']""","['<b>A:</b> Do you like this new dress I bought?', '<b>B:</b> It looks a little too big for you.', '<b>A:</b> I bought it for my mother.']"""
3ZFRE2BDQ9EENQPQY6B258KNRAQZX0,"['<b>A:</b> I am tired of living in my apartment building.', """"<b>B:</b> Didn't you just move in a few months ago?"""", '<b>A:</b> Yes, but I really regret it.']""","['<b>A:</b> I have a 89.5%.', '<b>B:</b> Okay, so what?', """"<b>A:</b> It's really close to an A.""""]""","['<b>A:</b> Did you feel the earthquake last night?', '<b>B:</b> Yes, the whole house was shaking!', '<b>A:</b> I was afraid the windows would shatter!']""","['<b>A:</b> You were a cute child.', '<b>B:</b> How would you know?', '<b>A:</b> Your mom posted your baby pictures on Facebook.']""","['<b>A:</b> I cut myself pretty badly with a knife. I think I need stitches.', '<b>B:</b> Come inside so the triage nurse can stop the bleeding.', '<b>A:</b> I was just preparing dinner and my hand slipped.']""","['<b>A:</b> What a great day to be at the beach.', '<b>B:</b> I love the smell of the salt-water air.', '<b>A:</b> Are you going to go swimming in that water?']""","[""""<b>A:</b> Hi, I'm calling from room 117, and there is a big problem."""", """"<b>B:</b> I'm so sorry. What seems to be the issue?"""", '<b>A:</b> The issue is a huge disgusting cockroach in my bathroom.']""","['<b>A:</b> What can you tell me about the neighborhood?', '<b>B:</b> Only good things.', '<b>A:</b> Like what, for example?']""","['<b>A:</b> I think this new place will work out great.', '<b>B:</b> Why do you say that, Dan?', """"<b>A:</b> It seems there's so much nearby.""""]""","['<b>A:</b> I have five classes and 40 hours of work weekly.', '<b>B:</b> Your life is so stressful.', '<b>A:</b> Sadly, it is.']"""
391FPZIE4CM0F1V1NFU8LUHE12SUHD,"['<b>A:</b> I have never bought a bus pass before. Do you know how?', '<b>B:</b> Yes I do. You can buy it from the bus driver.', '<b>A:</b> What kinds of bus passes do they have?']""","['<b>A:</b> Can you help me find an apartment?', '<b>B:</b> Sure, I would be happy to help.', """"<b>A:</b> I'm having trouble starting my search.""""]""","[""""<b>A:</b> I don't believe the art world."""", '<b>B:</b> What is it this time?', '<b>A:</b> An Andy Warhol drawing.']""","['<b>A:</b> Can you help me find an apartment?', '<b>B:</b> Sure, I would be happy to help.', """"<b>A:</b> I'm having trouble starting my search.""""]""","[""""<b>A:</b> You're driving too fast."""", '<b>B:</b> Why do you say that?', '<b>A:</b> The speed limit is 65.']""","[""""<b>A:</b> What is that you're eating?"""", """"<b>B:</b> It's a house salad."""", '<b>A:</b> What order are you waiting for?']""","[""""<b>A:</b> I'm thinking of buying a bicycle."""", '<b>B:</b> That sounds like a good idea.', '<b>A:</b> Yes, it would help me beat the car traffic.']""","[""""<b>A:</b> It's time to go, Richard."""", """"<b>B:</b> Okay, Patty. I'm ready."""", """"<b>A:</b> I'm really stoked about this new school. Judy is going to love it.""""]""","[""""<b>A:</b> Hi, I'm here to apply for a library card."""", '<b>B:</b> Is this your first time applying for one?', """"<b>A:</b> It's my first time applying for a card here.""""]""","['<b>A:</b> Why are you taking so long? Is something wrong?', '<b>B:</b> Sorry, my bag of chips got stuck.', '<b>A:</b> Vending machines suck, huh?']"""
344M16OZKIFB01KQ0DAGMWS71Q7NEY,"['<b>A:</b> I just got off the phone with the EDD.', '<b>B:</b> What did they say? Are you going to get benefits?', '<b>A:</b> Yes, but not as much as I thought.']""","[""""<b>A:</b> I don't think I'll be in town on Election Day."""", '<b>B:</b> You can still vote though.', """"<b>A:</b> How can I vote if I won't be here?""""]""","['<b>A:</b> There are holes in the wood in the garage.', '<b>B:</b> Are they big or little?', '<b>A:</b> They are actually quite tiny.']""","[""""<b>A:</b> Can I borrow your class notes from yesterday's lecture?"""", """"<b>B:</b> Heck no! You're so lazy."""", '<b>A:</b> What are you talking about? I was sick yesterday.']""","[""""<b>A:</b> Let's take a walk."""", """"<b>B:</b> What's the weather like?"""", '<b>A:</b> Let me step outside and see.']""","['<b>A:</b> Hi John, this is Katy.', """"<b>B:</b> It's so nice to hear your voice."""", '<b>A:</b> I just wanted to call you and thank you for the lovely time last Friday.']""","[""""<b>A:</b> I don't like riding the bus."""", '<b>B:</b> Why not?', """"<b>A:</b> Number one, it's too slow.""""]""","[""""<b>A:</b> Hey, you're in my English class!"""", '<b>B:</b> Yes, I am.', '<b>A:</b> Did you buy the textbook yet?']""","[""""<b>A:</b> What's the white stuff on your food?"""", """"<b>B:</b> It's sour cream. Want to try some?"""", """"<b>A:</b> I don't think so! It sounds gross.""""]""","['<b>A:</b> I was going to be a doctor.', '<b>B:</b> What happened to your plans?', '<b>A:</b> I got a D in college chemistry.']"""
3WYZV0QBFJDI5SMASSVZJQDK074XBS,"['<b>A:</b> Where do you want to go eat?', """"<b>B:</b> I'm not sure. Wait, watch out! The light is red!"""", '<b>A:</b> Oh, damn. Well, there I passed it.']""","['<b>A:</b> This is Joseph Walters, the inspector.', """"<b>B:</b> Hello, Joseph. I'm the buyer, Mrs. Smith"""", """"<b>A:</b> Hello, Mrs. Smith. I've done a preliminary check of the property.""""]""","['<b>A:</b> I would like to order some checks.', '<b>B:</b> Since you only have our basic checking account, it will cost you.', """"<b>A:</b> I don't need that many checks.""""]""","['<b>A:</b> Did you watch that show on TV last night?', '<b>B:</b> Do you mean the one about the zombies?', """"<b>A:</b> Yes! Isn't it a great show?""""]""","[""""<b>A:</b> Dude, I forgot to tell you – I'm going out with Sarah."""", '<b>B:</b> Which one is Sarah? You date so many girls that I get confused.', """"<b>A:</b> First off, I don't date that many girls, and secondly you're always confused.""""]""","[""""<b>A:</b> What's the point?"""", '<b>B:</b> The point of what?', '<b>A:</b> Of living.']""","[""""<b>A:</b> I can't believe Obama won before Hilary!"""", """"<b>B:</b> You can't believe an African American beat a woman?"""", '<b>A:</b> You are being very stereotypical.']""","['<b>A:</b> Did you have a date Friday night?', '<b>B:</b> Yes, in fact, I did.', '<b>A:</b> Who did you go out with?']""","['<b>A:</b> How are you enjoying the party?', '<b>B:</b> Well, the food is good.', """"<b>A:</b> You don't sound very excited.""""]""","['<b>A:</b> Hello, my name is Sally. I am hoping you could help me.', """"<b>B:</b> Of course I can, that's what I'm here for."""", """"<b>A:</b> I want to look for a job, but I don't have Internet access at home.""""]"""
3GKAWYFRAPT6BGI3KXCOK3FH1T7PD3,"['<b>A:</b> Good morning. My name is Robert Stevens.', '<b>B:</b> Good morning, Mr. Stevens. My name is Richard Jones.', """"<b>A:</b> Please have a seat, and let's get started.""""]""","['<b>A:</b> I have the worst job shift ever.', '<b>B:</b> No. I do.', '<b>A:</b> My shift is from 6 p.m. to 2 a.m.']""","['<b>A:</b> I hope I win the lotto.', '<b>B:</b> Your chances are very small.', """"<b>A:</b> But you can't win if you don't play.""""]""","['<b>A:</b> Do you think wolves are like dogs?', '<b>B:</b> No way! Wolves are vicious.', '<b>A:</b> A man on TV lived with wolves for many years.']""","[""""<b>A:</b> What's your favorite thing to do?"""", '<b>B:</b> I like to watch people.', """"<b>A:</b> That's your favorite thing to do?""""]""","[""""<b>A:</b> Let's go for a ride."""", '<b>B:</b> Where are we going?', '<b>A:</b> Into the mountains.']""","['<b>A:</b> We should start fixing up the interior of the house, Angela.', """"<b>B:</b> Why is that, Jonathan? Don't we have time?"""", '<b>A:</b> Yes, we do, but the sooner, the better.']""","['<b>A:</b> That was a delicious dinner!', '<b>B:</b> The waitress was bad though.', """"<b>A:</b> Don't be mean.""""]""","['<b>A:</b> Hi, I would like to know my credit balance.', '<b>B:</b> Of course. May I have your credit card number?', """"<b>A:</b> Yes, it's 512879346. My name is John.""""]""","[""""<b>A:</b> Hello, my name is George. What's your name?"""", """"<b>B:</b> Hi George, I'm Christine. Nice to meet you."""", '<b>A:</b> Hi Christine. Have you worked here long?']"""
3DFYDSXB2W0W67QRBFXTX7XTEUWUJI,"['<b>A:</b> I cut myself pretty badly with a knife. I think I need stitches.', '<b>B:</b> Come inside so the triage nurse can stop the bleeding.', '<b>A:</b> I was just preparing dinner and my hand slipped.']""","[""""<b>A:</b> It's Sunday."""", '<b>B:</b> So?', '<b>A:</b> You know what that means.']""","['<b>A:</b> Sir, is this your car?', '<b>B:</b> Yes, are you giving me a ticket?', '<b>A:</b> Unfortunately, yes, I am. Read the sign.']""","['<b>A:</b> My car is dirty.', """"<b>B:</b> Why don't you wash it?"""", """"<b>A:</b> That's what I'm going to do.""""]""","['<b>A:</b> I need to wash my clothes.', '<b>B:</b> As a tenant of this apartment, you have access to the washer and dryer.', """"<b>A:</b> Is that so? I didn't know that.""""]""","['<b>A:</b> I like living here.', '<b>B:</b> I agree. Pasadena is a nice city.', """"<b>A:</b> It's not too big.""""]""","['<b>A:</b> This hot bread is delicious.', '<b>B:</b> I like this restaurant because they give you free bread.', '<b>A:</b> Well, I think we are paying for it.']""","['<b>A:</b> I was wondering if I could change my major from biology to political science.', '<b>B:</b> Those majors are very different from each other.', """"<b>A:</b> I know, but I hate biology. I can't see myself studying it anymore.""""]""","[""""<b>A:</b> It's too cold to go swimming today."""", """"<b>B:</b> That's okay. We can make a sand castle."""", '<b>A:</b> Dad forgot the buckets at home.']""","[""""<b>A:</b> Hello! It's nice to meet you!"""", '<b>B:</b> Hello, likewise.', '<b>A:</b> Are you taking the bus downtown?']"""
